BEDS,BATH,PROPERTYSQFT,ZIP_CODE,TYPE_Coming Soon,TYPE_Condo for sale,TYPE_Condop for sale,TYPE_Contingent,TYPE_For sale,TYPE_Foreclosure,TYPE_House for sale,TYPE_Land for sale,TYPE_Mobile house for sale,TYPE_Multi-family home for sale,TYPE_Pending,TYPE_Townhouse for sale,PRICE
0.18367346938775508,0.16,0.07365439093484419,0.2598870056497175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1300000
0.08163265306122448,0.08,0.028328611898016998,0.5480225988700564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,848000
0.0,0.02,0.007962636857820993,0.672316384180791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279000
0.0,0.02,0.005696347905979634,0.615819209039548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528000
0.2040816326530612,0.08,0.04480514508843121,0.2655367231638418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1299888
0.0,0.02,0.029924322211163007,0.7344632768361582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000
0.0,0.02,0.008957966465048617,0.7231638418079096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165000
0.10204081632653061,0.1,0.04685705535563892,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1199000
0.10204081632653061,0.04,0.043227930480055125,0.327683615819209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,700000
0.14285714285714285,0.08,0.045478906668708366,0.5310734463276836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2150000
0.12244897959183673,0.1,0.03414746190950157,0.9209039548022598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1280000
0.0,0.02,0.029924322211163007,0.3163841807909604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199900
0.02040816326530612,0.02,0.029924322211163007,0.7344632768361582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369000
0.061224489795918366,0.06,0.02084067069902764,0.9661016949152542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,699000
0.04081632653061225,0.04,0.03322869611821453,0.05649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000
0.02040816326530612,0.04,0.029924322211163007,0.751412429378531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,825000
0.02040816326530612,0.02,0.009294847255187198,0.2655367231638418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329000
0.02040816326530612,0.04,0.019753464512671313,0.3107344632768362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,889000
0.02040816326530612,0.04,0.029924322211163007,0.9096045197740112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,769000
0.061224489795918366,0.04,0.03531123191179848,0.5875706214689266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200000
0.02040816326530612,0.02,0.010259551336038588,0.2485875706214689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220500
0.04081632653061225,0.06,0.038419722838986294,0.559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999000
0.02040816326530612,0.04,0.016384656611285506,0.06214689265536723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250000
0.02040816326530612,0.04,0.015879335426077633,0.6779661016949152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000
0.061224489795918366,0.08,0.0355868616491846,0.2824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1049000
0.04081632653061225,0.08,0.03322869611821453,0.2485875706214689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,998800
0.04081632653061225,0.08,0.03322869611821453,0.2485875706214689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,998800
0.04081632653061225,0.04,0.02636857820993798,0.6045197740112994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3150000
0.0,0.02,0.029924322211163007,0.10734463276836158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849000
0.0,0.02,0.008728275017226858,0.7005649717514124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559500
0.0,0.02,0.009264221728810964,0.21468926553672316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000
0.02040816326530612,0.04,0.01223489778730572,0.005649717514124294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000
0.02040816326530612,0.04,0.014868693055661896,0.6101694915254238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000
0.02040816326530612,0.04,0.014577750555087665,0.7175141242937854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395000
0.0,0.02,0.029924322211163007,0.9209039548022598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198000
0.04081632653061225,0.04,0.017915932930097238,0.2768361581920904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619888
0.10204081632653061,0.04747721715936875,0.0543603093178164,0.288135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1489000
0.04081632653061225,0.04747721715936875,0.2292320649261159,0.22598870056497175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65000000
0.04081632653061225,0.06,0.01811499885154276,0.6271186440677966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595000
0.04081632653061225,0.04,0.00877421330679121,0.711864406779661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655000
0.02040816326530612,0.04,0.013551795421483806,0.6271186440677966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175000
0.16326530612244897,0.04747721715936875,0.03246305795880867,0.7457627118644068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2880000
0.04081632653061225,0.08,0.02940050532118521,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,798000
0.04081632653061225,0.04747721715936875,0.029924322211163007,0.8587570621468926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1685000
0.04081632653061225,0.08,0.06526299670775591,0.0903954802259887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000
0.04081632653061225,0.04747721715936875,0.029924322211163007,0.7005649717514124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2550000
0.04081632653061225,0.04747721715936875,0.029924322211163007,0.4011299435028249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119000
0.08163265306122448,0.04,0.029924322211163007,0.9265536723163842,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269000
0.02040816326530612,0.04,0.01278615726207794,0.23163841807909605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000
0.02040816326530612,0.04,0.01278615726207794,0.23163841807909605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000
0.08163265306122448,0.08,0.04768394456779726,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12950000
0.04081632653061225,0.04,0.03051833703391777,0.04519774011299435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750000
0.08163265306122448,0.04,0.029924322211163007,0.9717514124293786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250000
0.10204081632653061,0.04747721715936875,0.048296455095321954,0.9265536723163842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,950000
0.04081632653061225,0.04,0.013322103973662047,0.2768361581920904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,585000
0.10204081632653061,0.12,0.029924322211163007,0.559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8750000
0.04081632653061225,0.02,0.016629660822295382,0.6949152542372882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,595000
0.0,0.02,0.006048541459306332,0.05649717514124294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215000
0.0,0.02,0.005987290406553863,0.11864406779661017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000
0.04081632653061225,0.02,0.02054972819845341,0.5649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,314000
0.08163265306122448,0.02,0.011790827654850318,0.096045197740113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395000
0.02040816326530612,0.04,0.029924322211163007,0.3954802259887006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,600000
0.10204081632653061,0.06,0.035066227700788606,0.3107344632768362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,790000
0.02040816326530612,0.04,0.013322103973662047,0.559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539000
0.061224489795918366,0.04,0.02702702702702703,0.384180790960452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1295000
0.04081632653061225,0.02,0.029924322211163007,0.4180790960451977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245000
0.12244897959183673,0.06,0.032999004670392774,0.423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,400000
0.14285714285714285,0.16,0.18023122272414055,0.10734463276836158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55000000
0.0,0.02,0.011790827654850318,0.559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280000
0.04081632653061225,0.04,0.018528443457621925,0.2937853107344633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,899000
0.02040816326530612,0.04,0.017915932930097238,0.11864406779661017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280000
0.061224489795918366,0.06,0.029924322211163007,0.6779661016949152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649000
0.10204081632653061,0.08,0.029924322211163007,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,739000
0.061224489795918366,0.04747721715936875,0.04241635403108491,0.3050847457627119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1495000
0.08163265306122448,0.04,0.05050149299441084,0.5932203389830508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3950000
0.02040816326530612,0.02,0.011469259627899854,0.14124293785310735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000
